bechdel_id,imdb_id,bechdel_rating,title,year,passed,imdb_rating,num_votes,type,runtime_minutes,genres
7160,tt0109520,1,D2: The Mighty Ducks,1994,Fail,6.1,39862,movie,106,"Comedy,Drama,Family"
7159,tt0055728,3,Advise & Consent,1962,Pass,7.7,7006,movie,139,"Drama,Thriller"
7158,tt0066993,3,"Devils, The",1971,Pass,7.8,15571,movie,111,"Biography,Drama,History"
7157,tt0043614,3,"Idiot, The",1951,Pass,7.2,5001,movie,166,"Drama,Romance"
7155,tt1823125,2,Greetings from Tim Buckley,2012,Fail,6.1,1691,movie,99,Drama
7154,tt5521550,3,Dirty 30,2016,Pass,5.5,2959,movie,86,Comedy
7153,tt0838192,3,Reine Geschmacksache,2007,Pass,6.7,1148,movie,105,"Comedy,Romance"
7152,tt1587386,1,Who We Are,2010,Fail,6,371,short,18,"Drama,Family,Romance"
7151,tt2796584,0,Lost Angel,2013,Fail,5.5,160,short,17,"Comedy,Drama,Romance"
7150,tt2795478,0,Wastelands,2013,Fail,5.9,443,short,14,"Drama,Short"
7149,tt2509008,0,Vattnet,2012,Fail,6.2,614,short,15,Short
7148,tt2249628,0,Violine,2012,Fail,7.1,659,short,12,"Drama,Music,Short"
7147,tt1355631,3,"Infiltrator, The",2016,Pass,7,72765,movie,127,"Biography,Crime,Drama"
7146,tt0102797,1,Robin Hood,1991,Fail,5.8,5117,movie,104,"Action,Adventure,Drama"
7145,tt0364961,1,"Assassination of Richard Nixon, The",2004,Fail,6.9,25632,movie,95,"Biography,Crime,Drama"
7144,tt0042958,3,Scandal,1950,Pass,7.2,3967,movie,104,Drama
7143,tt2404435,0,magnificent 7,2016,Fail,6.9,205684,movie,132,"Action,Adventure,Western"
7142,tt1166805,0,Cafe com Leite,2007,Fail,7.1,1449,short,18,"Drama,Romance,Short"
7141,tt2831440,0,Ronny,2013,Fail,7.9,725,short,20,"Comedy,Drama,Romance"
7140,tt0971205,0,Lucky Blue,2007,Fail,7.2,1436,short,28,"Drama,Romance,Short"
7139,tt3348476,1,Uitgesproken,2013,Fail,6.7,696,short,14,"Drama,Romance,Short"
7138,tt1961281,0,Drengen der ikke kunne svomme,2011,Fail,6.8,486,short,33,"Comedy,Drama,Short"
7137,tt2379082,2,Monster Pies,2013,Fail,6.7,2847,movie,85,"Drama,Romance"
7136,tt0050407,2,Forty Guns,1957,Fail,7,5163,movie,80,"Drama,Romance,Western"
7135,tt0051808,0,"Hidden Fortress, The",1958,Fail,8.1,38117,movie,139,"Action,Adventure,Drama"
7134,tt0231844,2,Juste une question d'amour,2000,Fail,7.7,5752,tvMovie,88,"Drama,Romance"
7133,tt3318220,1,Jongens,2014,Fail,7.4,13786,tvMovie,78,"Drama,Romance"
7132,tt4341864,2,La memoria del agua,2015,Fail,6.1,752,movie,88,"Drama,Romance"
7130,tt0143145,2,"World is Not Enough, The",1999,Fail,6.4,197672,movie,128,"Action,Adventure,Thriller"
7127,tt0462499,0,Rambo,2008,Fail,7,227332,movie,92,"Action,Adventure,Thriller"
7126,tt5294198,3,Catfight,2016,Pass,5.9,6152,movie,95,"Action,Comedy,Drama"
7124,tt3774114,1,Snowden,2016,Fail,7.3,148797,movie,134,"Biography,Crime,Drama"
7123,tt0062765,1,Bullitt,1968,Fail,7.4,67176,movie,114,"Action,Crime,Thriller"
7122,tt3655972,3,El Olivo,2016,Pass,6.8,3480,movie,100,"Comedy,Drama"
7120,tt0055805,2,Boccaccio á70,1962,Fail,7.1,4398,movie,205,"Comedy,Fantasy,Romance"
7119,tt0419677,1,Dead Man's Shoes,2004,Fail,7.6,52722,movie,90,"Crime,Drama,Thriller"
7118,tt0267626,0,K-19: The Widowmaker,2002,Fail,6.7,62440,movie,138,"Drama,History,Thriller"
7116,tt3296658,1,Hrutar,2015,Fail,7.3,14076,movie,93,Drama
7115,tt1278449,0,Sound of Noise,2010,Fail,7.2,9416,movie,102,"Comedy,Crime,Music"
7113,tt5474644,3,My Little Pony: Equestria Girls - Legend of Everfree,2016,Pass,6.5,1340,movie,73,"Animation,Comedy,Family"
7112,tt4520364,3,Morgan,2016,Pass,5.8,42239,movie,92,"Action,Horror,Sci-Fi"
7111,tt3978720,1,Fourth Man Out,2015,Fail,6.7,10114,movie,86,"Comedy,Drama"
7110,tt2582782,1,Hell or High Water,2016,Fail,7.6,222284,movie,102,"Action,Crime,Drama"
7109,tt0059100,3,Devils of Darkness,1965,Pass,4.9,848,movie,88,Horror
7108,tt0010281,3,Ich mochte kein Mann sein,1918,Pass,6.8,1442,movie,45,"Comedy,Romance"
7107,tt0084725,3,"State of Things, The",1982,Pass,7,3201,movie,121,Drama
7106,tt4366830,3,Grease Live!,2016,Pass,7.3,9315,tvMovie,140,"Comedy,Musical,Romance"
7105,tt5274066,3,Raising the Bar,2016,Pass,5.6,1521,movie,93,"Drama,Family,Sport"
7104,tt4456850,3,Adventures in Babysitting,2016,Pass,6.1,3846,tvMovie,105,"Adventure,Comedy,Family"
7102,tt2625810,3,Into the Forest,2015,Pass,5.8,20423,movie,101,"Drama,Thriller"
7099,tt0095925,3,Pumpkinhead,1988,Pass,6.3,23338,movie,86,"Fantasy,Horror"
7097,tt5348774,1,Die letzte Sau,2016,Fail,6.1,177,movie,86,"Comedy,Drama"
7095,tt3958780,3,Equity,2016,Pass,5.6,3605,movie,100,Drama
7094,tt0256009,1,El Espinazo del Diablo,2001,Fail,7.4,64948,movie,106,"Drama,Horror,Thriller"
7093,tt0353969,3,Memories of Murder,2003,Pass,8.1,168542,movie,131,"Crime,Drama,Mystery"
7092,tt0079714,1,Phantasm,1979,Fail,6.7,35978,movie,89,"Horror,Sci-Fi"
7091,tt4080768,3,La belle saison,2015,Pass,6.7,4774,movie,105,"Drama,Romance"
7089,tt4005402,3,"Colony, The",2015,Pass,7.1,52363,movie,110,"Biography,Drama,History"
7088,tt0454841,3,"Hills Have Eyes, The",2006,Pass,6.4,167382,movie,107,"Horror,Thriller"
7087,tt2667380,1,Kill Command,2016,Fail,5.7,13979,movie,99,"Action,Horror,Sci-Fi"
7086,tt1384925,0,Ardor,2014,Fail,5.2,849,movie,101,"Drama,Western"
7084,tt2547584,3,"Light Between Oceans, The",2016,Pass,7.2,55720,movie,133,"Drama,Romance"
7083,tt1545106,3,Vamps,2012,Pass,5.2,10109,movie,92,"Comedy,Horror,Romance"
7082,tt3553976,3,Captain Fantastic,2016,Pass,7.9,211431,movie,118,"Comedy,Drama"
7081,tt0223897,3,Pay it Foward,2000,Pass,7.2,117762,movie,123,Drama
7080,tt4160708,3,Don't Breathe,2016,Pass,7.1,261592,movie,88,"Crime,Horror,Thriller"
7079,tt0809533,3,Las 13 rosas,2007,Pass,6.8,1958,movie,100,"Drama,History"
7078,tt0891527,0,Lions for lambs,2007,Fail,6.2,49405,movie,92,"Crime,Drama,Mystery"
7077,tt0070297,1,"Legend of the 7 Golden Vampires, The",1974,Fail,5.9,4188,movie,89,"Action,Horror"
7076,tt0072417,3,A Woman Under The Influence,1974,Pass,8.2,24559,movie,155,"Drama,Romance"
7075,tt0441761,3,Free Zone,2005,Pass,5.7,2880,movie,90,"Comedy,Drama"
7074,tt1172963,3,Etz Limon,2008,Pass,7.4,6562,movie,106,"Drama,War"
7073,tt0113918,3,Nadie hablara de nosotras cuando hayamos muerto,1995,Pass,7,1906,movie,104,"Crime,Drama,Thriller"
7072,tt3544082,3,45 Years,2015,Pass,7.1,32691,movie,91,"Drama,Romance"
7071,tt1221141,3,La mujer sin cabeza,2008,Pass,6.6,5102,movie,87,"Drama,Mystery,Thriller"
7067,tt0065854,3,"House That Dripped Blood, The",1971,Pass,6.6,6137,movie,102,Horror
7066,tt2199436,1,Sadilishteto,2014,Fail,7.4,970,movie,107,Drama
7065,tt4302938,1,Kubo and the Two Strings,2016,Fail,7.8,125978,movie,101,"Action,Adventure,Animation"
7064,tt3748076,1,"Damned Thing, The",2014,Fail,2.9,244,movie,87,"Horror,Thriller"
7063,tt3247714,3,Survivor,2015,Pass,5.7,33457,movie,96,"Action,Crime,Thriller"
7062,tt2217859,1,Louder Than Bombs,2015,Fail,6.6,12901,movie,109,Drama
7061,tt5700672,3,Busanhaeng,2016,Pass,7.6,204385,movie,118,"Action,Horror,Thriller"
7060,tt1547090,3,Without Men,2011,Pass,3.4,1734,movie,87,Comedy
7059,tt0041094,0,"Adventures of Ichabod and Mr. Toad, The",1949,Fail,7,15155,movie,68,"Animation,Comedy,Family"
7058,tt4699388,3,Un homme a la hauteur,2016,Pass,6.3,7839,movie,98,"Comedy,Romance"
7057,tt0065569,1,"Nachts, wenn Dracula erwacht",1970,Fail,5.7,3139,movie,98,"Drama,Horror"
7056,tt0091083,3,From Beyond,1986,Pass,6.7,25426,movie,85,"Horror,Sci-Fi"
7055,tt0106303,1,Arctic Blue,1993,Fail,5.1,1042,movie,95,"Action,Thriller"
7054,tt0051422,0,Blood of the Vampire,1958,Fail,5.5,1159,movie,87,"Horror,Sci-Fi"
7053,tt2005151,1,War Dogs,2016,Fail,7.1,203858,movie,114,"Biography,Comedy,Crime"
7052,tt3263904,1,Sully,2016,Fail,7.4,261391,movie,96,"Biography,Drama"
7051,tt0116378,3,"Funeral, The",1996,Pass,6.6,8746,movie,99,"Crime,Drama"
7049,tt0092610,0,Bad Taste,1987,Fail,6.5,46362,movie,91,"Comedy,Horror,Sci-Fi"
7048,tt0097790,3,Loverboy,1989,Pass,6.1,7872,movie,98,Comedy
7047,tt2927212,3,Dear Eleanor,2016,Pass,6,1889,movie,89,"Comedy,Drama,Family"
7046,tt4196776,1,Jason Bourne,2016,Fail,6.6,221725,movie,123,"Action,Thriller"
7045,tt1023114,0,"Way Back, The",2010,Fail,7.3,114915,movie,133,"Adventure,Drama,History"
7043,tt2328503,3,Ko-ri-a,2012,Pass,7.1,1190,movie,127,"Drama,Sport"
7042,tt1700841,3,Sausage Party,2016,Pass,6.1,188728,movie,89,"Adventure,Animation,Comedy"
7041,tt4084744,3,Battle For Sevastopol,2015,Pass,7.1,11900,movie,110,"Biography,Drama,Romance"
7040,tt4786282,3,Lights Out,2016,Pass,6.3,125077,movie,81,"Horror,Mystery"
7036,tt2933544,3,5 Flights Up,2014,Pass,6.2,10388,movie,88,"Comedy,Drama"
7035,tt0093209,3,Hope and Glory,1987,Pass,7.3,13366,movie,113,"Comedy,Drama,Romance"
7034,tt0077914,1,Martin,1977,Fail,7.1,10921,movie,95,"Drama,Horror"
7033,tt0059127,1,Dracula: Prince of Darkness,1966,Fail,6.7,9698,movie,90,Horror
7032,tt0109699,3,Dias contados,1994,Pass,6.6,2049,movie,93,"Crime,Drama,Thriller"
7031,tt0104691,2,"Last of the Mohicans, The",1992,Fail,7.7,164109,movie,112,"Action,Adventure,Drama"
7030,tt0060841,3,"Plague of the Zombies, The",1966,Pass,6.6,4863,movie,90,Horror
7029,tt3614530,3,Jem and the Holograms,2015,Pass,4.2,7787,movie,118,"Adventure,Drama,Family"
7028,tt1563738,1,One Day,2011,Fail,7,149086,movie,107,"Drama,Romance"
7027,tt0328880,0,Brother Bear,2003,Fail,6.9,106323,movie,85,"Adventure,Animation,Comedy"
7025,tt4651520,3,Bad Moms,2016,Pass,6.2,122023,movie,100,Comedy
7024,tt3859304,3,"Bronze, The",2015,Pass,6.1,12243,movie,100,"Comedy,Drama,Sport"
7023,tt1386697,3,Suicide Squad,2016,Pass,5.9,665874,movie,123,"Action,Adventure,Fantasy"
7021,tt0060782,1,One Million Years B.C.,1966,Fail,5.7,8375,movie,100,"Adventure,Fantasy"
7020,tt0070842,3,Turkish Delight,1973,Pass,7.1,10828,movie,108,"Drama,Romance"
7019,tt0068284,3,Blacula,1972,Pass,5.7,6585,movie,93,"Fantasy,Horror,Romance"
7018,tt0041498,2,I Was a Male War Bride,1949,Fail,7,8399,movie,105,"Comedy,Romance,War"
7017,tt0050599,2,Kiss Them for Me,1957,Fail,5.7,2023,movie,105,"Comedy,Romance"
7016,tt3451230,2,High Strung,2016,Fail,6.4,9055,movie,96,"Drama,Music,Romance"
7015,tt3567288,3,"Visit, The",2015,Pass,6.3,126312,movie,94,"Horror,Mystery,Thriller"
7014,tt3531824,3,Nerve,2016,Pass,6.5,125806,movie,96,"Action,Adventure,Crime"
7013,tt1639084,3,Tallulah,2016,Pass,6.7,19894,movie,111,"Comedy,Drama,Romance"
7012,tt0246278,3,"Yes, But...",2001,Pass,6.5,610,movie,104,"Comedy,Drama,Family"
7011,tt2937696,0,Everybody Wants Some,2016,Fail,6.9,54410,movie,117,Comedy
7010,tt1320286,3,Georgia O'Keeffe,2009,Pass,6.6,907,tvMovie,89,"Biography,Drama,Romance"
7009,tt0277371,3,Not Another Teen Movie,2001,Pass,5.7,103854,movie,89,Comedy
7008,tt0072933,3,Emmanuelle II,1975,Pass,4.8,3295,movie,83,"Drama,Romance"
7007,tt3283556,3,Land Ho!,2014,Pass,6,2563,movie,95,"Adventure,Comedy"
7006,tt0105695,3,Unforgiven,1992,Pass,8.2,400301,movie,130,"Drama,Western"
7005,tt2093991,2,Elvis & Nixon,2016,Fail,6.4,13855,movie,86,"Comedy,History"
7004,tt0007361,3,Snow White,1916,Pass,6.3,401,movie,63,"Fantasy,Romance"
7003,tt0071464,3,Emmanuelle,1974,Pass,5.3,10017,movie,94,Drama
7002,tt0094137,1,3 Men and a Baby,1987,Fail,6.1,52410,movie,102,"Comedy,Drama,Family"
7001,tt0211933,3,Awake,2007,Pass,6.5,75120,movie,84,"Crime,Drama,Mystery"
7000,tt4853102,1,Batman: The Killing Joke,2016,Fail,6.4,54539,movie,76,"Action,Animation,Crime"
6999,tt4258698,2,Southside with You,2016,Fail,6.3,11182,movie,84,"Biography,Drama,History"
6998,tt1083452,2,Eddie the Eagle,2016,Fail,7.4,91438,movie,106,"Biography,Comedy,Drama"
6997,tt0324013,3,Soldier's Girl,2003,Pass,7.8,6776,movie,112,"Biography,Crime,Drama"
6996,tt0443465,3,Before We Go,2014,Pass,6.8,56780,movie,95,"Comedy,Drama,Romance"
6995,tt0800318,3,"Cheetah Girls , The",2003,Pass,5.1,6243,tvMovie,96,"Comedy,Drama,Family"
6994,tt2494384,3,Aloft,2014,Pass,5.3,3633,movie,112,Drama
6993,tt1597522,1,Asterix and Obelix: God Save Britannia,2012,Fail,5.3,14665,movie,110,"Adventure,Comedy,Family"
6992,tt4172430,2,13 Hours,2016,Fail,7.3,135471,movie,144,"Action,Drama,History"
6991,tt2660888,1,Star Trek Beyond,2016,Fail,7,240985,movie,122,"Action,Adventure,Sci-Fi"
6990,tt0022694,1,"Blue Light (Das Blaue Licht), The",1932,Fail,6.8,1241,movie,85,"Drama,Fantasy,Mystery"
6989,tt3021360,3,Faults,2014,Pass,6.7,8992,movie,89,"Comedy,Crime,Drama"
6988,tt0057490,3,"Servant, The",1963,Pass,7.9,11634,movie,116,Drama
6987,tt0421082,2,Control,2007,Fail,7.7,64384,movie,122,"Biography,Drama,Music"
6986,tt0302886,2,Old School,2003,Fail,7.1,226163,movie,88,Comedy
6985,tt1172049,1,Demolition,2015,Fail,7,97051,movie,101,"Comedy,Drama"
6984,tt3014866,3,Criminal,2016,Pass,6.3,64838,movie,113,"Action,Sci-Fi,Thriller"
6983,tt1594972,3,Norm of the North,2016,Pass,3.4,9296,movie,88,"Adventure,Animation,Comedy"
6982,tt3289728,3,Equals,2015,Pass,6.1,30050,movie,101,"Drama,Romance,Sci-Fi"
6981,tt0109279,3,Black Beauty,1994,Pass,6.6,9884,movie,88,"Adventure,Drama,Family"
6980,tt4513674,1,Cafe Society,2016,Fail,6.6,75732,movie,96,"Comedy,Drama,Romance"
6979,tt0091530,0,"Mission, The",1986,Fail,7.4,60271,movie,125,"Adventure,Drama,History"
6978,tt2112096,3,Absolutely Fabulous: The Movie,2016,Pass,5.4,12413,movie,91,"Comedy,Crime"
6977,tt1289401,3,Ghostbusters,2016,Pass,6.9,224478,movie,117,"Action,Comedy,Fantasy"
6976,tt2823054,3,Mike and Dave Need Wedding Dates,2016,Pass,6,87790,movie,98,"Comedy,Romance"
6975,tt0097441,0,Glory,1989,Fail,7.8,132213,movie,122,"Biography,Drama,History"
6974,tt3756788,3,Our Little Sister,2015,Pass,7.5,14240,movie,127,"Drama,Family"
6973,tt2452386,3,"Fundamentals of Caring, The",2016,Pass,7.3,70042,movie,97,"Comedy,Drama"
6972,tt0090655,3,April Fool's Day,1986,Pass,6.2,16162,movie,89,"Horror,Mystery"
6971,tt0250797,3,Unfaithful,2002,Pass,6.7,87072,movie,124,"Drama,Romance,Thriller"
6970,tt4104054,3,Dad's Army,2016,Pass,5.2,8014,movie,100,"Comedy,War"
6969,tt0787524,0,"Man Who Knew Infinity, The",2015,Fail,7.2,55882,movie,108,"Biography,Drama"
6968,tt4034354,2,Swiss Army Man,2016,Fail,7,113856,movie,97,"Comedy,Drama,Fantasy"
6967,tt3471098,3,Maggie's Plan,2015,Pass,6.2,16941,movie,98,"Comedy,Drama,Romance"
6966,tt2450440,3,"Last of Robin Hood, The",2013,Pass,5.7,2232,movie,94,"Biography,Drama,Romance"
6965,tt3960412,1,Popstar: Never Stop Never Stopping,2016,Fail,6.7,59678,movie,87,"Comedy,Drama,Musical"
6964,tt3691740,3,"BFG, The",2016,Pass,6.4,83919,movie,117,"Adventure,Family,Fantasy"
6963,tt2709768,2,"Secret Life of Pets, The",2016,Fail,6.5,196251,movie,87,"Adventure,Animation,Comedy"
6962,tt4094724,3,"Purge: Election Year, The",2016,Pass,6,98447,movie,108,"Action,Horror,Sci-Fi"
6961,tt5105218,3,Halal Love,2015,Pass,6.3,364,movie,94,"Comedy,Drama,Romance"
6960,tt1942989,1,"Citizen, The",2012,Fail,6.9,3283,movie,99,Drama
6959,tt3775086,1,They Call Me Jeeg Robot,2015,Fail,7,14728,movie,112,"Action,Comedy,Drama"
6958,tt3263732,3,Primero De Enero,2014,Pass,6,47,movie,85,"Drama,Family"
6957,tt3726220,0,Der kleine Drache Kokosnuss,2014,Fail,4.7,201,movie,83,"Animation,Family"
6956,tt3672742,1,Turbo Kid,2015,Fail,6.7,27753,movie,93,"Action,Adventure,Comedy"
6955,tt3726704,2,Experimenter,2015,Fail,6.6,18363,movie,98,"Biography,Drama,History"
6954,tt0090830,3,Children of a Lesser God,1986,Pass,7.2,16336,movie,119,"Drama,Romance"
6953,tt4052882,3,"Shallows, The",2016,Pass,6.3,129221,movie,86,"Action,Drama,Horror"
6952,tt1974419,3,"Neon Demon, The",2016,Pass,6.2,92212,movie,117,"Horror,Thriller"
6951,tt2936470,3,Electricity,2014,Pass,6.1,884,movie,96,Drama
6950,tt3722070,3,"Lady in the Van, The",2015,Pass,6.7,28916,movie,104,"Biography,Comedy,Drama"
6949,tt3369806,3,Max,2015,Pass,6.7,26697,movie,111,"Adventure,Drama,Family"
6948,tt1598642,0,Z for Zachariah,2015,Fail,6,30589,movie,98,"Drama,Romance,Sci-Fi"
6947,tt1628841,3,Independence Day: Resurgence,2016,Pass,5.2,175788,movie,120,"Action,Adventure,Sci-Fi"
6946,tt1206285,3,Camino,2008,Pass,7.5,4981,movie,138,"Drama,Fantasy"
6945,tt0038017,1,"Red Dragon, The",1945,Fail,6.6,686,movie,64,Mystery
6944,tt0082288,1,Dragonslayer,1981,Fail,6.7,17660,movie,108,"Action,Adventure,Fantasy"
6943,tt0117991,3,Twelfth Night or What You Will,1996,Pass,7.2,5984,movie,134,"Comedy,Drama,Romance"
6942,tt5512872,3,Be Somebody,2016,Pass,5.6,3953,movie,88,"Comedy,Drama,Romance"
6941,tt0045162,1,"Snows of Kilimanjaro, The",1952,Fail,6.2,5197,movie,114,"Adventure,Drama,Romance"
6940,tt1667355,3,3096 Tage,2013,Pass,6.5,13056,movie,111,"Biography,Crime,Drama"
6939,tt3616916,3,"Wave (Bølgen), The",2015,Pass,6.7,37020,movie,105,"Action,Drama,Thriller"
6938,tt0051579,3,Love Is My Profession,1958,Pass,6.7,1373,movie,122,"Crime,Drama,Romance"
6937,tt1385912,1,I can do bad all by myself,2009,Fail,4.6,10014,movie,113,"Comedy,Drama"
6936,tt0133385,1,Asterix and Obelix vs. Caesar,1999,Fail,6,41536,movie,109,"Adventure,Comedy,Family"
6935,tt0091326,1,"Karate Kid, Part II, The",1986,Fail,6.1,87312,movie,113,"Action,Family,Sport"
6934,tt2674430,0,Approaching the Unknown,2016,Fail,4.9,8640,movie,90,"Drama,Sci-Fi,Thriller"
6932,tt2277860,3,Finding Dory,2016,Pass,7.3,263552,movie,97,"Adventure,Animation,Comedy"
6931,tt3065204,3,"Conjuring 2, The",2016,Pass,7.3,257494,movie,134,"Horror,Mystery,Thriller"
6930,tt0289424,3,Ring,1999,Pass,6.1,2275,movie,108,Horror
6929,tt2241351,3,Money Monster,2016,Pass,6.5,98731,movie,98,"Crime,Drama,Mystery"
6928,tt2262161,3,Sunset Song,2015,Pass,6.4,3656,movie,135,Drama
6927,tt2674426,3,Me Before You,2016,Pass,7.4,238509,movie,106,"Drama,Romance"
6926,tt3577624,2,A Perfect Day,2015,Fail,6.8,21831,movie,106,"Comedy,Drama,War"
6925,tt3766394,3,"Hello, My Name Is Doris",2015,Pass,6.6,20321,movie,90,"Comedy,Drama,Romance"
6924,tt0278488,1,How High,2001,Fail,6.3,57107,movie,93,"Comedy,Fantasy"
6923,tt0369702,3,"Sea Inside, The",2004,Pass,8,80741,movie,126,"Biography,Drama"
6922,tt3110958,1,Now You See Me 2,2016,Fail,6.5,275368,movie,129,"Action,Adventure,Comedy"
6921,tt2404233,2,Gods of Egypt,2016,Fail,5.4,113827,movie,127,"Action,Adventure,Fantasy"
6920,tt0093300,3,Jaws: The Revenge,1987,Pass,3,45080,movie,89,"Adventure,Horror,Thriller"
6919,tt0277296,0,"Scorpion King, The",2002,Fail,5.5,136252,movie,92,"Action,Adventure,Fantasy"
6918,tt0209163,3,"Mummy Returns, The",2001,Pass,6.4,316305,movie,130,"Action,Adventure,Fantasy"
6917,tt0044837,1,Limelight,1952,Fail,8.1,19823,movie,137,"Drama,Music,Romance"
6916,tt1292566,3,How to Be Single,2016,Pass,6.1,86416,movie,110,"Comedy,Drama,Romance"
6915,tt3949660,3,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,Pass,6,90881,movie,112,"Action,Adventure,Comedy"
6914,tt3544112,1,Sing Street,2016,Fail,7.9,91338,movie,106,"Comedy,Drama,Music"
6913,tt2719848,2,Everest,2015,Fail,7.1,213058,movie,121,"Action,Adventure,Biography"
6912,tt0114095,3,Party Girl,1995,Pass,6.6,4999,movie,94,Comedy
6911,tt0803096,3,Warcraft,2016,Pass,6.8,257475,movie,123,"Action,Adventure,Fantasy"
6910,tt0064208,0,Death Rides a Horse,1966,Fail,7.1,8120,movie,120,Western
6909,tt4438848,3,Neighbors 2: Sorority Rising,2016,Pass,5.7,120406,movie,92,Comedy
6908,tt2567026,3,Alice Through the Looking Glass,2016,Pass,6.2,103584,movie,113,"Adventure,Family,Fantasy"
6907,tt0476680,3,Naruto the Movie: Ninja Clash in the Land of Snow,2004,Pass,6.7,6628,movie,82,"Action,Adventure,Animation"
6906,tt3230162,3,Still the Water,2014,Pass,6.7,2781,movie,121,"Drama,Romance"
6905,tt1148261,2,Bleach Movie 2: The Diamond Dust Rebellion,2007,Fail,7.1,2940,movie,92,"Action,Animation,Thriller"
6904,tt0330994,3,Titanic - La leggenda continua,2000,Pass,2,9241,movie,90,"Animation,Family,Fantasy"
6903,tt1105263,3,Bleach: Memories of Nobody,2006,Pass,7.2,4116,movie,87,"Action,Adventure,Animation"
6902,tt0208502,0,Angel's Egg,1985,Fail,7.7,8867,video,71,"Animation,Drama,Fantasy"
6901,tt0053221,1,Rio Bravo,1959,Fail,8,60845,movie,141,Western
6900,tt0073598,3,Blonde in Black Leather,1975,Pass,5.6,191,movie,100,"Comedy,Drama,Thriller"
6899,tt0059348,0,Kapurush,1965,Fail,7.7,1917,movie,70,"Drama,Romance"
6898,tt3799694,3,"Nice Guys, The",2016,Pass,7.4,309534,movie,116,"Action,Comedy,Crime"
6897,tt0060758,3,Black Girl,1966,Pass,7.4,4195,movie,65,Drama
6896,tt3453052,3,10 Days In A Madhouse,2016,Pass,6.2,2826,movie,111,Drama
6895,tt3953626,3,A Country Called Home,2015,Pass,5.9,1149,movie,90,Drama
6894,tt3385516,3,X-Men: Apocalypse,2016,Pass,6.9,419388,movie,144,"Action,Adventure,Sci-Fi"
6893,tt1226291,2,Blind Loves,2008,Fail,7.2,362,movie,77,"Documentary,Drama"
6892,tt2304426,1,"Selfish Giant, The",2013,Fail,7.3,12072,movie,91,Drama
6891,tt3068194,3,Love & Friendship,2016,Pass,6.4,24527,movie,90,"Comedy,Drama,Romance"
6890,tt0290916,3,Embrassez qui vous voudrez,2002,Pass,6.5,2476,movie,103,"Comedy,Drama,Romance"
6889,tt2097331,3,Family Fang,2015,Pass,6.1,9234,movie,105,"Comedy,Drama,Mystery"
6888,tt0158371,1,Sweet and Lowdown,1999,Fail,7.2,34787,movie,95,"Comedy,Drama,Music"
6887,tt4062536,3,Green Room,2015,Pass,7,117832,movie,95,"Horror,Music,Thriller"
6885,tt3572132,3,Ju-on: Owari no hajimari,2014,Pass,5.1,1471,movie,91,Horror
6884,tt5538078,3,Extremis,2016,Pass,7.3,2347,short,24,"Documentary,Short"
6883,tt1209377,3,Beautiful Kate,2009,Pass,6.7,3699,movie,100,"Drama,Mystery"
6882,tt4824302,3,Mother's Day,2016,Pass,5.7,36553,movie,118,"Comedy,Drama,Romance"
6877,tt0081237,0,"Ninth Configuration, The",1980,Fail,6.9,7536,movie,118,"Comedy,Drama,Horror"
6876,tt2865120,3,Ratchet & Clank,2016,Pass,5.6,10737,movie,94,"Action,Adventure,Animation"
6875,tt3397918,3,Harbinger Down,2015,Pass,4.6,6288,movie,82,"Horror,Sci-Fi"
6874,tt0229340,3,Dinner Rush,2000,Pass,7.3,5103,movie,99,"Crime,Drama,Romance"
6873,tt0089927,2,Rocky IV,1985,Fail,6.9,199572,movie,91,"Drama,Sport"
6871,tt0084602,0,Rocky III,1982,Fail,6.8,185480,movie,99,"Drama,Sport"
6870,tt0079817,1,Rocky II,1979,Fail,7.3,203580,movie,119,"Drama,Sport"
6869,tt0476298,3,Madeinusa,2006,Pass,6.8,1675,movie,100,Drama
6868,tt4485178,3,Je suis un soldat,2015,Pass,5.9,348,movie,96,Drama
6867,tt0348226,3,Tomie: Saishuu-sho - kindan no kajitsu,2002,Pass,5.7,504,movie,91,Horror
6866,tt4439120,3,Riaru onigokko,2015,Pass,6.1,6665,movie,85,"Action,Drama,Fantasy"
6865,tt0082085,3,Blow Out,1981,Pass,7.4,50640,movie,108,"Crime,Drama,Mystery"
6864,tt2274604,3,Eat with Me,2014,Pass,6.9,1311,movie,95,"Comedy,Drama,Romance"
6863,tt0491044,0,Sparrow,2008,Fail,6.7,2858,movie,87,"Drama,Romance"
6862,tt0105859,3,Dragon Inn,1992,Pass,7.3,4216,movie,88,"Action,Thriller"
6861,tt1037146,3,All about women,2008,Pass,5.1,473,movie,120,"Comedy,Romance"
6860,tt1706598,3,Every Secret Thing,2014,Pass,6.1,7660,movie,93,"Crime,Drama,Mystery"
6859,tt4139124,3,Keanu,2016,Pass,6.3,48043,movie,100,"Action,Comedy,Crime"
6858,tt0186566,2,Space Cowboys,2000,Fail,6.5,79791,movie,130,"Action,Adventure,Thriller"
6857,tt3498820,3,Captain America: Civil War,2016,Pass,7.8,740789,movie,147,"Action,Adventure,Sci-Fi"
6856,tt3387542,3,"Forest, The",2016,Pass,4.8,42061,movie,93,"Horror,Mystery,Thriller"
6855,tt2631186,1,Baahubali: The Beginning,2015,Fail,8,112058,movie,159,"Action,Drama"
